Song ID,Title,Artist,Album,Genre,Release Year,Duration (sec),Popularity,Streams/Views (Millions),Language,Country,Platform,Playlist Name,Listener Age Group,User Rating,Comments Count
YOU_1005,Song 1005,Artist 105,Album 5,Classical,1998,284,65,424.39,Other,USA,YouTube,Playlist 5,25-34,2.88,841
YOU_1006,Song 1006,Artist 106,Album 6,Jazz,2021,206,97,453.1,Korean,Germany,YouTube,Playlist 6,19-24,2.03,293
YOU_1007,Song 1007,Artist 107,Album 7,Rock,2005,260,1,271.26,German,Australia,YouTube,Playlist 7,13-18,4.56,9514
YOU_1008,Song 1008,Artist 108,Album 8,Pop,2007,279,88,315.08,Other,Brazil,YouTube,Playlist 8,35-44,2.96,6558
YOU_1009,Song 1009,Artist 109,Album 9,Rock,2008,165,4,129.2,Japanese,Germany,YouTube,Playlist 9,25-34,3.4,1647
YOU_1010,Song 1010,Artist 110,Album 10,Pop,2019,231,4,400.6,English,UK,YouTube,Playlist 10,25-34,1.38,4898
YOU_1011,Song 1011,Artist 111,Album 11,Jazz,2006,164,82,316.43,Other,Canada,YouTube,Playlist 11,35-44,2.53,4526
YOU_1012,Song 1012,Artist 112,Album 12,Jazz,2021,366,27,252.25,French,USA,YouTube,Playlist 12,13-18,4.78,5614
YOU_1013,Song 1013,Artist 113,Album 13,Classical,2004,223,43,30.99,Other,Australia,YouTube,Playlist 13,25-34,3.36,3801
YOU_1014,Song 1014,Artist 114,Album 14,Rock,1976,204,59,458.05,Korean,UK,YouTube,Playlist 14,13-18,2.38,8280
YOU_1015,Song 1015,Artist 115,Album 15,EDM,1996,253,32,308.11,Korean,Germany,YouTube,Playlist 15,25-34,3.5,7376
YOU_1016,Song 1016,Artist 116,Album 16,Classical,1997,227,33,97.15,Korean,Germany,YouTube,Playlist 16,45+,4.64,899
YOU_1017,Song 1017,Artist 117,Album 17,Rock,1991,137,28,303.59,Japanese,USA,YouTube,Playlist 17,25-34,2.1,3477
YOU_1018,Song 1018,Artist 118,Album 18,Classical,1983,213,55,339.05,Other,Germany,YouTube,Playlist 18,45+,3.02,1744
YOU_1019,Song 1019,Artist 119,Album 19,EDM,1976,269,100,263.36,Other,Brazil,YouTube,Playlist 19,13-18,4.83,6096
YOU_1020,Song 1020,Artist 120,Album 20,Hip-Hop,2006,365,60,359.33,Spanish,Germany,YouTube,Playlist 20,25-34,1.69,2253
YOU_1021,Song 1021,Artist 121,Album 21,Hip-Hop,1991,408,70,291.15,Japanese,India,YouTube,Playlist 21,19-24,3.88,1633
YOU_1022,Song 1022,Artist 122,Album 22,Hip-Hop,1974,328,62,473.94,English,Canada,YouTube,Playlist 22,19-24,3.46,7001
YOU_1023,Song 1023,Artist 123,Album 23,Hip-Hop,1971,245,80,27.79,English,Germany,YouTube,Playlist 23,35-44,3.72,7020
YOU_1024,Song 1024,Artist 124,Album 24,Country,1996,354,34,54.02,English,India,YouTube,Playlist 24,19-24,2.4,9053
YOU_1025,Song 1025,Artist 125,Album 25,Pop,1990,241,87,87.66,English,UK,YouTube,Playlist 25,45+,2.26,8149
YOU_1026,Song 1026,Artist 126,Album 26,Country,2007,257,88,345.4,English,Germany,YouTube,Playlist 26,19-24,3.74,4701
YOU_1027,Song 1027,Artist 127,Album 27,Country,1984,234,56,323.15,German,Brazil,YouTube,Playlist 27,19-24,1.86,6735
YOU_1028,Song 1028,Artist 128,Album 28,Country,1990,281,13,446.14,Korean,UK,YouTube,Playlist 28,19-24,2.68,1013
YOU_1029,Song 1029,Artist 129,Album 29,Hip-Hop,1979,320,56,366.71,Japanese,Australia,YouTube,Playlist 29,25-34,1.75,3299
YOU_1030,Song 1030,Artist 130,Album 30,EDM,1992,353,18,254.67,German,Germany,YouTube,Playlist 30,35-44,1.03,1506
YOU_1031,Song 1031,Artist 131,Album 31,Jazz,2008,147,54,495.92,Japanese,USA,YouTube,Playlist 31,13-18,4.88,4803
YOU_1032,Song 1032,Artist 132,Album 32,Jazz,1974,130,77,133.79,Spanish,India,YouTube,Playlist 32,35-44,2.73,977
YOU_1033,Song 1033,Artist 133,Album 33,Pop,1970,325,43,416.76,Other,India,YouTube,Playlist 33,45+,4.88,1817
YOU_1034,Song 1034,Artist 134,Album 34,Hip-Hop,1982,286,39,213.97,French,USA,YouTube,Playlist 34,25-34,1.56,4901
YOU_1035,Song 1035,Artist 135,Album 35,Hip-Hop,1990,366,61,324.72,Korean,Canada,YouTube,Playlist 35,25-34,3.35,9140
YOU_1036,Song 1036,Artist 136,Album 36,Hip-Hop,1995,166,42,363.91,Spanish,Australia,YouTube,Playlist 36,19-24,1.8,6798
YOU_1037,Song 1037,Artist 137,Album 37,Classical,2019,365,81,317.24,German,Brazil,YouTube,Playlist 37,19-24,4.16,473
YOU_1038,Song 1038,Artist 138,Album 38,Rock,2014,246,79,71.11,French,India,YouTube,Playlist 38,45+,4.13,567
YOU_1039,Song 1039,Artist 139,Album 39,Classical,1990,266,18,222.03,Other,UK,YouTube,Playlist 39,25-34,1.45,7966
YOU_1040,Song 1040,Artist 140,Album 40,Rock,2022,237,23,281.16,Spanish,Brazil,YouTube,Playlist 40,13-18,4.65,2258
YOU_1041,Song 1041,Artist 141,Album 41,Hip-Hop,1987,271,54,424.67,Other,India,YouTube,Playlist 41,35-44,1.78,8120
YOU_1042,Song 1042,Artist 142,Album 42,Hip-Hop,2006,191,30,222.38,Other,Australia,YouTube,Playlist 42,25-34,3.45,4310
YOU_1043,Song 1043,Artist 143,Album 43,Classical,2014,256,98,459.45,Japanese,Canada,YouTube,Playlist 43,13-18,4.94,1982
YOU_1044,Song 1044,Artist 144,Album 44,Classical,2001,294,58,220.75,French,Australia,YouTube,Playlist 44,13-18,4.53,1096
YOU_1045,Song 1045,Artist 145,Album 45,Rock,2005,408,68,274.84,Japanese,UK,YouTube,Playlist 45,35-44,4.83,6610
YOU_1046,Song 1046,Artist 146,Album 46,Jazz,1986,138,67,398.35,Other,Australia,YouTube,Playlist 46,13-18,2.37,3570
YOU_1047,Song 1047,Artist 147,Album 47,Rock,2004,314,71,291.95,Spanish,Brazil,YouTube,Playlist 47,45+,1.42,6497
YOU_1048,Song 1048,Artist 148,Album 48,Classical,2018,294,18,480.15,Other,UK,YouTube,Playlist 48,13-18,1.75,3646
YOU_1049,Song 1049,Artist 149,Album 49,EDM,1980,260,7,330.51,German,USA,YouTube,Playlist 49,45+,3.0,2419
YOU_1050,Song 1050,Artist 150,Album 50,Classical,1990,365,40,261.83,Other,Germany,YouTube,Playlist 50,13-18,4.17,4279
YOU_1051,Song 1051,Artist 151,Album 51,EDM,2021,212,70,12.77,Japanese,USA,YouTube,Playlist 51,19-24,1.6,673
YOU_1052,Song 1052,Artist 152,Album 52,Pop,2022,358,86,207.45,French,Brazil,YouTube,Playlist 52,13-18,3.64,2802
YOU_1053,Song 1053,Artist 153,Album 53,Classical,1995,324,65,150.32,Spanish,Germany,YouTube,Playlist 53,45+,2.29,7312
YOU_1054,Song 1054,Artist 154,Album 54,Pop,1973,167,68,374.3,Japanese,USA,YouTube,Playlist 54,13-18,2.36,2369
YOU_1055,Song 1055,Artist 155,Album 55,Jazz,2003,364,49,104.93,Other,Germany,YouTube,Playlist 55,13-18,3.65,4530
YOU_1056,Song 1056,Artist 156,Album 56,Rock,2021,414,52,103.4,German,India,YouTube,Playlist 56,13-18,2.87,1066
YOU_1057,Song 1057,Artist 157,Album 57,EDM,2017,247,29,95.57,Korean,Australia,YouTube,Playlist 57,45+,4.25,5432
YOU_1058,Song 1058,Artist 158,Album 58,Rock,1987,401,21,63.68,German,UK,YouTube,Playlist 58,13-18,1.62,8073
YOU_1059,Song 1059,Artist 159,Album 59,Pop,2009,136,90,156.19,Other,Germany,YouTube,Playlist 59,35-44,4.16,687
YOU_1060,Song 1060,Artist 160,Album 60,EDM,2004,190,78,443.08,German,India,YouTube,Playlist 60,35-44,1.26,68
YOU_1061,Song 1061,Artist 161,Album 61,Rock,2010,388,9,387.69,Korean,Australia,YouTube,Playlist 61,45+,1.78,6774
YOU_1062,Song 1062,Artist 162,Album 62,Classical,1998,401,47,367.89,German,Australia,YouTube,Playlist 62,19-24,3.62,419
YOU_1063,Song 1063,Artist 163,Album 63,Hip-Hop,2021,126,76,398.87,Korean,Canada,YouTube,Playlist 63,35-44,4.42,6891
YOU_1064,Song 1064,Artist 164,Album 64,Pop,1998,222,42,135.44,Other,USA,YouTube,Playlist 64,25-34,2.01,5593
YOU_1065,Song 1065,Artist 165,Album 65,Rock,2007,312,51,443.83,Korean,Canada,YouTube,Playlist 65,35-44,2.31,6104
YOU_1066,Song 1066,Artist 166,Album 66,Pop,2011,360,56,69.51,Japanese,Brazil,YouTube,Playlist 66,25-34,3.15,3892
YOU_1067,Song 1067,Artist 167,Album 67,Country,1990,181,51,168.84,Japanese,India,YouTube,Playlist 67,45+,1.85,439
YOU_1068,Song 1068,Artist 168,Album 68,Pop,2011,136,70,293.79,Korean,Canada,YouTube,Playlist 68,19-24,4.24,9478
YOU_1069,Song 1069,Artist 169,Album 69,EDM,1982,290,20,52.35,Spanish,Canada,YouTube,Playlist 69,25-34,4.09,1208
YOU_1070,Song 1070,Artist 170,Album 70,Country,2018,144,88,365.33,French,Australia,YouTube,Playlist 70,25-34,1.58,9270
YOU_1071,Song 1071,Artist 171,Album 71,EDM,2010,370,27,194.24,Spanish,India,YouTube,Playlist 71,35-44,2.86,2563
YOU_1072,Song 1072,Artist 172,Album 72,Hip-Hop,1986,372,38,392.42,Korean,Australia,YouTube,Playlist 72,25-34,4.1,7466
YOU_1073,Song 1073,Artist 173,Album 73,Country,1978,326,72,246.96,French,UK,YouTube,Playlist 73,45+,2.35,1253
YOU_1074,Song 1074,Artist 174,Album 74,Classical,2010,148,65,91.26,Japanese,Germany,YouTube,Playlist 74,45+,3.53,3209
YOU_1075,Song 1075,Artist 175,Album 75,Pop,1970,236,54,367.65,French,Brazil,YouTube,Playlist 75,45+,1.2,3549
YOU_1076,Song 1076,Artist 176,Album 76,Rock,1971,401,24,126.82,Korean,Brazil,YouTube,Playlist 76,35-44,3.43,614
YOU_1077,Song 1077,Artist 177,Album 77,Jazz,2017,263,47,245.91,Japanese,USA,YouTube,Playlist 77,19-24,1.61,3078
YOU_1078,Song 1078,Artist 178,Album 78,Pop,1998,144,71,38.69,French,Australia,YouTube,Playlist 78,35-44,4.32,3490
YOU_1079,Song 1079,Artist 179,Album 79,Pop,2002,275,83,309.32,French,Germany,YouTube,Playlist 79,45+,2.42,3543
YOU_1080,Song 1080,Artist 180,Album 80,Hip-Hop,1979,192,86,333.26,Spanish,USA,YouTube,Playlist 80,35-44,2.13,8102
YOU_1081,Song 1081,Artist 181,Album 81,Classical,2019,239,63,189.96,French,Brazil,YouTube,Playlist 81,45+,4.36,1900
YOU_1082,Song 1082,Artist 182,Album 82,Jazz,2009,212,57,477.26,Other,Germany,YouTube,Playlist 82,13-18,1.2,5680
YOU_1083,Song 1083,Artist 183,Album 83,Country,1990,205,55,437.21,Korean,Canada,YouTube,Playlist 83,13-18,2.59,6751
YOU_1084,Song 1084,Artist 184,Album 84,Country,1997,237,60,354.26,English,UK,YouTube,Playlist 84,25-34,2.48,5862
YOU_1085,Song 1085,Artist 185,Album 85,Country,1980,352,99,357.11,English,Canada,YouTube,Playlist 85,19-24,2.14,1712
YOU_1086,Song 1086,Artist 186,Album 86,EDM,2003,318,62,126.95,English,UK,YouTube,Playlist 86,13-18,4.65,2329
YOU_1087,Song 1087,Artist 187,Album 87,EDM,1977,325,30,328.75,Korean,Australia,YouTube,Playlist 87,45+,4.0,1194
YOU_1088,Song 1088,Artist 188,Album 88,Rock,1991,266,93,99.9,English,India,YouTube,Playlist 88,35-44,1.26,6781
YOU_1089,Song 1089,Artist 189,Album 89,Jazz,1977,390,22,72.86,Spanish,USA,YouTube,Playlist 89,35-44,3.86,8162
YOU_1090,Song 1090,Artist 190,Album 90,Country,2018,258,75,499.73,Korean,USA,YouTube,Playlist 90,25-34,3.11,4906
YOU_1091,Song 1091,Artist 191,Album 91,EDM,1984,300,84,311.57,Other,India,YouTube,Playlist 91,35-44,4.6,1378
YOU_1092,Song 1092,Artist 192,Album 92,Rock,1986,149,29,216.06,Japanese,Germany,YouTube,Playlist 92,13-18,2.25,9504
YOU_1093,Song 1093,Artist 193,Album 93,Classical,1992,176,41,144.79,Other,India,YouTube,Playlist 93,35-44,3.3,749
YOU_1094,Song 1094,Artist 194,Album 94,Rock,1993,351,42,302.36,Korean,Australia,YouTube,Playlist 94,13-18,3.0,5292
YOU_1095,Song 1095,Artist 195,Album 95,EDM,2014,265,98,25.75,Korean,Brazil,YouTube,Playlist 95,13-18,2.96,300
YOU_1096,Song 1096,Artist 196,Album 96,Hip-Hop,1988,167,65,48.25,French,India,YouTube,Playlist 96,19-24,2.82,4695
YOU_1097,Song 1097,Artist 197,Album 97,Hip-Hop,1974,313,31,17.4,French,UK,YouTube,Playlist 97,25-34,1.82,4624
YOU_1098,Song 1098,Artist 198,Album 98,Country,2001,343,30,250.09,French,Brazil,YouTube,Playlist 98,45+,4.02,3837
YOU_1099,Song 1099,Artist 199,Album 99,Hip-Hop,2013,255,18,300.7,German,India,YouTube,Playlist 99,13-18,2.81,277
YOU_1100,Song 1100,Artist 200,Album 100,Country,1970,141,17,32.18,Spanish,USA,YouTube,Playlist 0,25-34,4.83,3917
YOU_1101,Song 1101,Artist 201,Album 101,Country,1992,125,38,360.89,Korean,Canada,YouTube,Playlist 1,45+,2.04,7307
YOU_1102,Song 1102,Artist 202,Album 102,EDM,2006,323,14,115.97,Other,UK,YouTube,Playlist 2,35-44,3.73,2161
YOU_1103,Song 1103,Artist 203,Album 103,Hip-Hop,1977,358,87,342.92,Korean,Australia,YouTube,Playlist 3,25-34,4.76,1389
YOU_1104,Song 1104,Artist 204,Album 104,Country,1982,304,89,490.97,French,UK,YouTube,Playlist 4,25-34,3.65,8882
YOU_1105,Song 1105,Artist 205,Album 105,Jazz,1977,411,79,345.86,Korean,Germany,YouTube,Playlist 5,25-34,4.49,4732
YOU_1106,Song 1106,Artist 206,Album 106,Classical,1992,339,56,441.71,Japanese,Canada,YouTube,Playlist 6,35-44,4.31,3468
YOU_1107,Song 1107,Artist 207,Album 107,Rock,2012,235,22,474.15,Korean,UK,YouTube,Playlist 7,35-44,2.44,6141
YOU_1108,Song 1108,Artist 208,Album 108,Rock,1970,168,67,243.89,Other,India,YouTube,Playlist 8,25-34,3.4,5969
YOU_1109,Song 1109,Artist 209,Album 109,EDM,2014,292,56,351.46,English,UK,YouTube,Playlist 9,19-24,1.63,3816
YOU_1110,Song 1110,Artist 210,Album 110,Hip-Hop,2020,201,19,426.13,Japanese,UK,YouTube,Playlist 10,13-18,3.14,9131
YOU_1111,Song 1111,Artist 211,Album 111,Hip-Hop,1993,164,57,178.95,Japanese,UK,YouTube,Playlist 11,35-44,1.92,5037
YOU_1112,Song 1112,Artist 212,Album 112,Country,2004,139,44,131.44,Korean,Germany,YouTube,Playlist 12,19-24,3.97,5994
YOU_1113,Song 1113,Artist 213,Album 113,Pop,1993,340,98,473.35,German,UK,YouTube,Playlist 13,35-44,3.11,9938
YOU_1114,Song 1114,Artist 214,Album 114,Country,1986,242,35,363.43,French,UK,YouTube,Playlist 14,25-34,2.64,2451
YOU_1115,Song 1115,Artist 215,Album 115,Classical,1974,353,1,110.62,Spanish,Germany,YouTube,Playlist 15,19-24,2.08,24
YOU_1116,Song 1116,Artist 216,Album 116,Jazz,1989,340,52,225.09,Spanish,Brazil,YouTube,Playlist 16,45+,4.99,5962
YOU_1117,Song 1117,Artist 217,Album 117,Rock,1990,122,85,398.43,English,Canada,YouTube,Playlist 17,13-18,1.29,2556
YOU_1118,Song 1118,Artist 218,Album 118,Country,2009,301,93,273.98,Spanish,Australia,YouTube,Playlist 18,13-18,1.17,7632
YOU_1119,Song 1119,Artist 219,Album 119,Pop,2000,325,70,325.33,Spanish,Brazil,YouTube,Playlist 19,35-44,1.87,60
YOU_1120,Song 1120,Artist 220,Album 120,Pop,2015,159,37,377.13,French,USA,YouTube,Playlist 20,13-18,4.88,7675
YOU_1121,Song 1121,Artist 221,Album 121,Country,2005,178,65,311.38,French,Germany,YouTube,Playlist 21,45+,4.92,122
YOU_1122,Song 1122,Artist 222,Album 122,EDM,1980,181,51,270.5,German,Germany,YouTube,Playlist 22,19-24,3.62,5616
YOU_1123,Song 1123,Artist 223,Album 123,Rock,2021,251,1,375.06,Other,UK,YouTube,Playlist 23,19-24,4.52,1186
YOU_1124,Song 1124,Artist 224,Album 124,EDM,1984,179,91,364.05,English,UK,YouTube,Playlist 24,25-34,1.86,5158
YOU_1125,Song 1125,Artist 225,Album 125,Jazz,1988,241,21,315.31,Spanish,Australia,YouTube,Playlist 25,19-24,4.89,7864
YOU_1126,Song 1126,Artist 226,Album 126,Pop,1976,226,53,180.53,German,USA,YouTube,Playlist 26,35-44,1.57,9922
YOU_1127,Song 1127,Artist 227,Album 127,Pop,2020,215,16,203.5,English,UK,YouTube,Playlist 27,45+,1.4,4089
YOU_1128,Song 1128,Artist 228,Album 128,Classical,1997,354,61,485.25,Japanese,India,YouTube,Playlist 28,25-34,1.45,2472
YOU_1129,Song 1129,Artist 229,Album 129,Jazz,2020,181,54,57.08,Spanish,UK,YouTube,Playlist 29,35-44,3.29,7450
YOU_1130,Song 1130,Artist 230,Album 130,Pop,2012,375,40,134.98,Spanish,UK,YouTube,Playlist 30,35-44,4.12,2964
YOU_1131,Song 1131,Artist 231,Album 131,Jazz,1974,168,26,246.71,French,India,YouTube,Playlist 31,35-44,2.47,8104
YOU_1132,Song 1132,Artist 232,Album 132,Rock,1974,278,80,418.53,Korean,USA,YouTube,Playlist 32,13-18,4.91,1310
YOU_1133,Song 1133,Artist 233,Album 133,Hip-Hop,1999,243,92,82.67,English,India,YouTube,Playlist 33,35-44,2.74,8346
YOU_1134,Song 1134,Artist 234,Album 134,Pop,2001,326,65,139.2,Spanish,Germany,YouTube,Playlist 34,13-18,1.6,2212
YOU_1135,Song 1135,Artist 235,Album 135,Classical,1977,167,100,33.83,English,India,YouTube,Playlist 35,19-24,2.86,9454
YOU_1136,Song 1136,Artist 236,Album 136,Rock,1979,255,74,353.29,Other,Canada,YouTube,Playlist 36,13-18,3.72,6792
YOU_1137,Song 1137,Artist 237,Album 137,Country,2007,320,64,119.87,German,Germany,YouTube,Playlist 37,35-44,4.33,9554
YOU_1138,Song 1138,Artist 238,Album 138,Jazz,2016,369,43,194.95,German,UK,YouTube,Playlist 38,45+,2.84,9129
YOU_1139,Song 1139,Artist 239,Album 139,Country,2001,414,17,222.41,Korean,Australia,YouTube,Playlist 39,45+,3.37,8703
YOU_1140,Song 1140,Artist 240,Album 140,EDM,2017,328,59,445.77,Spanish,Germany,YouTube,Playlist 40,19-24,2.07,8378
YOU_1141,Song 1141,Artist 241,Album 141,Rock,1997,330,23,206.25,Other,USA,YouTube,Playlist 41,35-44,3.58,1845
YOU_1142,Song 1142,Artist 242,Album 142,Country,1986,311,7,73.47,French,USA,YouTube,Playlist 42,13-18,4.94,7660
YOU_1143,Song 1143,Artist 243,Album 143,Pop,2000,163,44,262.63,Spanish,India,YouTube,Playlist 43,45+,1.2,1702
YOU_1144,Song 1144,Artist 244,Album 144,Jazz,1977,148,53,481.52,English,Germany,YouTube,Playlist 44,25-34,4.55,390
YOU_1145,Song 1145,Artist 245,Album 145,Hip-Hop,2009,178,71,304.24,Japanese,UK,YouTube,Playlist 45,35-44,3.25,654
YOU_1146,Song 1146,Artist 246,Album 146,Rock,1994,190,79,491.71,German,USA,YouTube,Playlist 46,35-44,2.01,5835
YOU_1147,Song 1147,Artist 247,Album 147,Pop,1978,211,34,420.71,English,Brazil,YouTube,Playlist 47,25-34,4.82,4271
YOU_1148,Song 1148,Artist 248,Album 148,Classical,1971,384,46,18.95,Korean,UK,YouTube,Playlist 48,45+,2.93,8955
YOU_1149,Song 1149,Artist 249,Album 149,EDM,1984,339,68,329.54,German,Brazil,YouTube,Playlist 49,25-34,2.33,3400
YOU_1150,Song 1150,Artist 250,Album 150,Jazz,2019,334,78,144.1,French,Canada,YouTube,Playlist 50,19-24,1.73,5319
YOU_1151,Song 1151,Artist 251,Album 151,Rock,1972,396,78,280.25,German,Brazil,YouTube,Playlist 51,13-18,1.98,6732
YOU_1152,Song 1152,Artist 252,Album 152,Rock,2018,183,16,140.39,Japanese,USA,YouTube,Playlist 52,13-18,4.33,6674
YOU_1153,Song 1153,Artist 253,Album 153,Hip-Hop,2005,411,71,175.09,Other,India,YouTube,Playlist 53,45+,3.46,1085
YOU_1154,Song 1154,Artist 254,Album 154,Hip-Hop,1973,364,96,461.66,Spanish,Canada,YouTube,Playlist 54,25-34,4.65,5446
YOU_1155,Song 1155,Artist 255,Album 155,Classical,1983,181,19,104.11,Japanese,Germany,YouTube,Playlist 55,35-44,1.93,4376
YOU_1156,Song 1156,Artist 256,Album 156,EDM,2010,289,2,437.18,Other,UK,YouTube,Playlist 56,35-44,1.48,1963
YOU_1157,Song 1157,Artist 257,Album 157,Classical,2010,388,10,16.2,Japanese,USA,YouTube,Playlist 57,35-44,1.02,9977
YOU_1158,Song 1158,Artist 258,Album 158,Pop,1994,386,50,46.35,Spanish,Canada,YouTube,Playlist 58,19-24,3.03,5177
YOU_1159,Song 1159,Artist 259,Album 159,Pop,2019,173,81,427.48,German,Canada,YouTube,Playlist 59,19-24,4.99,4572
YOU_1160,Song 1160,Artist 260,Album 160,Classical,1979,135,12,315.65,Korean,USA,YouTube,Playlist 60,35-44,3.78,7543
YOU_1161,Song 1161,Artist 261,Album 161,EDM,1990,127,70,373.87,Spanish,Germany,YouTube,Playlist 61,45+,2.23,8907
YOU_1162,Song 1162,Artist 262,Album 162,Classical,2005,223,22,105.5,Spanish,Germany,YouTube,Playlist 62,19-24,4.51,242
YOU_1163,Song 1163,Artist 263,Album 163,EDM,1981,178,32,269.0,Other,India,YouTube,Playlist 63,19-24,4.13,6510
YOU_1164,Song 1164,Artist 264,Album 164,EDM,1996,159,84,368.87,French,Australia,YouTube,Playlist 64,13-18,1.06,3915
YOU_1165,Song 1165,Artist 265,Album 165,Country,2009,356,1,314.03,German,Brazil,YouTube,Playlist 65,13-18,4.27,9715
YOU_1166,Song 1166,Artist 266,Album 166,Jazz,1971,213,54,236.38,Spanish,Germany,YouTube,Playlist 66,45+,2.2,837
YOU_1167,Song 1167,Artist 267,Album 167,EDM,1982,341,58,479.93,Korean,India,YouTube,Playlist 67,19-24,1.6,3323
YOU_1168,Song 1168,Artist 268,Album 168,Hip-Hop,2022,323,70,338.4,English,Brazil,YouTube,Playlist 68,19-24,1.91,2953
YOU_1169,Song 1169,Artist 269,Album 169,EDM,2001,257,83,453.97,German,Canada,YouTube,Playlist 69,25-34,2.87,9537
YOU_1170,Song 1170,Artist 270,Album 170,EDM,2000,419,18,365.16,French,USA,YouTube,Playlist 70,45+,2.7,1432
YOU_1171,Song 1171,Artist 271,Album 171,EDM,1985,326,6,368.0,Japanese,Germany,YouTube,Playlist 71,45+,2.16,6854
YOU_1172,Song 1172,Artist 272,Album 172,Country,2001,200,45,40.93,Spanish,India,YouTube,Playlist 72,25-34,1.69,7655
YOU_1173,Song 1173,Artist 273,Album 173,Country,2001,337,97,180.37,Korean,Canada,YouTube,Playlist 73,25-34,4.05,8431
YOU_1174,Song 1174,Artist 274,Album 174,Pop,2003,121,23,429.33,German,Germany,YouTube,Playlist 74,13-18,4.96,8330
YOU_1175,Song 1175,Artist 275,Album 175,Country,1980,297,23,117.07,Korean,UK,YouTube,Playlist 75,45+,4.11,8611
YOU_1176,Song 1176,Artist 276,Album 176,Hip-Hop,1979,398,26,58.64,Korean,Australia,YouTube,Playlist 76,45+,2.18,303
YOU_1177,Song 1177,Artist 277,Album 177,Hip-Hop,1984,265,77,163.73,Other,Canada,YouTube,Playlist 77,25-34,1.98,2162
YOU_1178,Song 1178,Artist 278,Album 178,Country,1986,343,7,111.0,Japanese,Germany,YouTube,Playlist 78,35-44,1.87,6486
YOU_1179,Song 1179,Artist 279,Album 179,Classical,2009,181,79,462.72,French,Canada,YouTube,Playlist 79,35-44,1.55,4102
YOU_1180,Song 1180,Artist 280,Album 180,Jazz,1987,413,44,434.12,German,USA,YouTube,Playlist 80,13-18,3.21,6874
YOU_1181,Song 1181,Artist 281,Album 181,Country,1978,358,27,250.34,Spanish,USA,YouTube,Playlist 81,35-44,3.42,1168
YOU_1182,Song 1182,Artist 282,Album 182,EDM,1994,314,26,31.61,French,Australia,YouTube,Playlist 82,35-44,3.82,415
YOU_1183,Song 1183,Artist 283,Album 183,Rock,2009,285,97,357.57,Spanish,USA,YouTube,Playlist 83,35-44,3.72,5243
YOU_1184,Song 1184,Artist 284,Album 184,Jazz,1983,341,79,312.08,English,Brazil,YouTube,Playlist 84,19-24,2.17,149
YOU_1185,Song 1185,Artist 285,Album 185,Jazz,1994,180,36,485.31,Korean,UK,YouTube,Playlist 85,13-18,2.32,6524
YOU_1186,Song 1186,Artist 286,Album 186,Hip-Hop,2019,248,55,279.92,English,USA,YouTube,Playlist 86,25-34,3.73,5899
YOU_1187,Song 1187,Artist 287,Album 187,Jazz,1991,292,64,168.86,Other,UK,YouTube,Playlist 87,35-44,2.4,838
YOU_1188,Song 1188,Artist 288,Album 188,Country,2021,275,91,259.99,Korean,USA,YouTube,Playlist 88,19-24,1.85,6144
YOU_1189,Song 1189,Artist 289,Album 189,EDM,1999,229,57,489.65,Japanese,Brazil,YouTube,Playlist 89,35-44,2.5,9888
YOU_1190,Song 1190,Artist 290,Album 190,EDM,1989,388,69,348.48,French,Canada,YouTube,Playlist 90,19-24,2.09,9613
YOU_1191,Song 1191,Artist 291,Album 191,Pop,1990,397,61,336.32,Spanish,Germany,YouTube,Playlist 91,13-18,1.35,7466
YOU_1192,Song 1192,Artist 292,Album 192,EDM,2013,193,2,121.1,Other,Germany,YouTube,Playlist 92,35-44,4.32,1320
YOU_1193,Song 1193,Artist 293,Album 193,EDM,2001,326,55,372.06,Japanese,USA,YouTube,Playlist 93,19-24,4.41,1523
YOU_1194,Song 1194,Artist 294,Album 194,Hip-Hop,2020,398,97,375.39,Spanish,Germany,YouTube,Playlist 94,45+,1.88,5234
YOU_1195,Song 1195,Artist 295,Album 195,EDM,2015,323,80,159.33,French,USA,YouTube,Playlist 95,45+,1.26,6144
YOU_1196,Song 1196,Artist 296,Album 196,Pop,2018,280,87,242.37,German,USA,YouTube,Playlist 96,19-24,3.96,552
YOU_1197,Song 1197,Artist 297,Album 197,Rock,1990,147,38,148.01,Other,Australia,YouTube,Playlist 97,35-44,1.85,3756
YOU_1198,Song 1198,Artist 298,Album 198,Country,2004,376,80,130.09,English,India,YouTube,Playlist 98,35-44,2.57,3671
YOU_1199,Song 1199,Artist 299,Album 199,Hip-Hop,2001,284,78,13.92,English,India,YouTube,Playlist 99,13-18,1.26,481
YOU_1200,Song 1200,Artist 0,Album 0,Rock,1999,182,29,143.32,Spanish,Australia,YouTube,Playlist 0,13-18,1.91,599
YOU_1201,Song 1201,Artist 1,Album 1,Hip-Hop,2008,141,26,277.43,Spanish,India,YouTube,Playlist 1,25-34,4.17,7677
YOU_1202,Song 1202,Artist 2,Album 2,Classical,2018,189,35,1.8,Spanish,UK,YouTube,Playlist 2,13-18,4.22,9356
YOU_1203,Song 1203,Artist 3,Album 3,Jazz,1981,215,79,142.33,Other,India,YouTube,Playlist 3,35-44,1.83,9195
YOU_1204,Song 1204,Artist 4,Album 4,Classical,2010,282,67,440.82,French,USA,YouTube,Playlist 4,25-34,2.34,1982
YOU_1205,Song 1205,Artist 5,Album 5,EDM,2016,198,87,297.23,German,Brazil,YouTube,Playlist 5,13-18,1.54,1634
