Song ID,Title,Artist,Album,Genre,Release Year,Duration (sec),Popularity,Streams/Views (Millions),Language,Country,Platform,Playlist Name,Listener Age Group,User Rating,Comments Count
PAN_1070,Song 1070,Artist 170,Album 70,Country,2018,144,88,365.33,French,Australia,Pandora,Playlist 70,25-34,1.58,9270
PAN_1071,Song 1071,Artist 171,Album 71,EDM,2010,370,27,194.24,Spanish,India,Pandora,Playlist 71,35-44,2.86,2563
PAN_1072,Song 1072,Artist 172,Album 72,Hip-Hop,1986,372,38,392.42,Korean,Australia,Pandora,Playlist 72,25-34,4.1,7466
PAN_1073,Song 1073,Artist 173,Album 73,Country,1978,326,72,246.96,French,UK,Pandora,Playlist 73,45+,2.35,1253
PAN_1074,Song 1074,Artist 174,Album 74,Classical,2010,148,65,91.26,Japanese,Germany,Pandora,Playlist 74,45+,3.53,3209
PAN_1075,Song 1075,Artist 175,Album 75,Pop,1970,236,54,367.65,French,Brazil,Pandora,Playlist 75,45+,1.2,3549
PAN_1076,Song 1076,Artist 176,Album 76,Rock,1971,401,24,126.82,Korean,Brazil,Pandora,Playlist 76,35-44,3.43,614
PAN_1077,Song 1077,Artist 177,Album 77,Jazz,2017,263,47,245.91,Japanese,USA,Pandora,Playlist 77,19-24,1.61,3078
PAN_1078,Song 1078,Artist 178,Album 78,Pop,1998,144,71,38.69,French,Australia,Pandora,Playlist 78,35-44,4.32,3490
PAN_1079,Song 1079,Artist 179,Album 79,Pop,2002,275,83,309.32,French,Germany,Pandora,Playlist 79,45+,2.42,3543
PAN_1080,Song 1080,Artist 180,Album 80,Hip-Hop,1979,192,86,333.26,Spanish,USA,Pandora,Playlist 80,35-44,2.13,8102
PAN_1081,Song 1081,Artist 181,Album 81,Classical,2019,239,63,189.96,French,Brazil,Pandora,Playlist 81,45+,4.36,1900
PAN_1082,Song 1082,Artist 182,Album 82,Jazz,2009,212,57,477.26,Other,Germany,Pandora,Playlist 82,13-18,1.2,5680
PAN_1083,Song 1083,Artist 183,Album 83,Country,1990,205,55,437.21,Korean,Canada,Pandora,Playlist 83,13-18,2.59,6751
PAN_1084,Song 1084,Artist 184,Album 84,Country,1997,237,60,354.26,English,UK,Pandora,Playlist 84,25-34,2.48,5862
PAN_1085,Song 1085,Artist 185,Album 85,Country,1980,352,99,357.11,English,Canada,Pandora,Playlist 85,19-24,2.14,1712
PAN_1086,Song 1086,Artist 186,Album 86,EDM,2003,318,62,126.95,English,UK,Pandora,Playlist 86,13-18,4.65,2329
PAN_1087,Song 1087,Artist 187,Album 87,EDM,1977,325,30,328.75,Korean,Australia,Pandora,Playlist 87,45+,4.0,1194
PAN_1088,Song 1088,Artist 188,Album 88,Rock,1991,266,93,99.9,English,India,Pandora,Playlist 88,35-44,1.26,6781
PAN_1089,Song 1089,Artist 189,Album 89,Jazz,1977,390,22,72.86,Spanish,USA,Pandora,Playlist 89,35-44,3.86,8162
PAN_1090,Song 1090,Artist 190,Album 90,Country,2018,258,75,499.73,Korean,USA,Pandora,Playlist 90,25-34,3.11,4906
PAN_1091,Song 1091,Artist 191,Album 91,EDM,1984,300,84,311.57,Other,India,Pandora,Playlist 91,35-44,4.6,1378
PAN_1092,Song 1092,Artist 192,Album 92,Rock,1986,149,29,216.06,Japanese,Germany,Pandora,Playlist 92,13-18,2.25,9504
PAN_1093,Song 1093,Artist 193,Album 93,Classical,1992,176,41,144.79,Other,India,Pandora,Playlist 93,35-44,3.3,749
PAN_1094,Song 1094,Artist 194,Album 94,Rock,1993,351,42,302.36,Korean,Australia,Pandora,Playlist 94,13-18,3.0,5292
PAN_1095,Song 1095,Artist 195,Album 95,EDM,2014,265,98,25.75,Korean,Brazil,Pandora,Playlist 95,13-18,2.96,300
PAN_1096,Song 1096,Artist 196,Album 96,Hip-Hop,1988,167,65,48.25,French,India,Pandora,Playlist 96,19-24,2.82,4695
PAN_1097,Song 1097,Artist 197,Album 97,Hip-Hop,1974,313,31,17.4,French,UK,Pandora,Playlist 97,25-34,1.82,4624
PAN_1098,Song 1098,Artist 198,Album 98,Country,2001,343,30,250.09,French,Brazil,Pandora,Playlist 98,45+,4.02,3837
PAN_1099,Song 1099,Artist 199,Album 99,Hip-Hop,2013,255,18,300.7,German,India,Pandora,Playlist 99,13-18,2.81,277
PAN_1100,Song 1100,Artist 200,Album 100,Country,1970,141,17,32.18,Spanish,USA,Pandora,Playlist 0,25-34,4.83,3917
PAN_1101,Song 1101,Artist 201,Album 101,Country,1992,125,38,360.89,Korean,Canada,Pandora,Playlist 1,45+,2.04,7307
PAN_1102,Song 1102,Artist 202,Album 102,EDM,2006,323,14,115.97,Other,UK,Pandora,Playlist 2,35-44,3.73,2161
PAN_1103,Song 1103,Artist 203,Album 103,Hip-Hop,1977,358,87,342.92,Korean,Australia,Pandora,Playlist 3,25-34,4.76,1389
PAN_1104,Song 1104,Artist 204,Album 104,Country,1982,304,89,490.97,French,UK,Pandora,Playlist 4,25-34,3.65,8882
PAN_1105,Song 1105,Artist 205,Album 105,Jazz,1977,411,79,345.86,Korean,Germany,Pandora,Playlist 5,25-34,4.49,4732
PAN_1106,Song 1106,Artist 206,Album 106,Classical,1992,339,56,441.71,Japanese,Canada,Pandora,Playlist 6,35-44,4.31,3468
PAN_1107,Song 1107,Artist 207,Album 107,Rock,2012,235,22,474.15,Korean,UK,Pandora,Playlist 7,35-44,2.44,6141
PAN_1108,Song 1108,Artist 208,Album 108,Rock,1970,168,67,243.89,Other,India,Pandora,Playlist 8,25-34,3.4,5969
PAN_1109,Song 1109,Artist 209,Album 109,EDM,2014,292,56,351.46,English,UK,Pandora,Playlist 9,19-24,1.63,3816
PAN_1110,Song 1110,Artist 210,Album 110,Hip-Hop,2020,201,19,426.13,Japanese,UK,Pandora,Playlist 10,13-18,3.14,9131
PAN_1111,Song 1111,Artist 211,Album 111,Hip-Hop,1993,164,57,178.95,Japanese,UK,Pandora,Playlist 11,35-44,1.92,5037
PAN_1112,Song 1112,Artist 212,Album 112,Country,2004,139,44,131.44,Korean,Germany,Pandora,Playlist 12,19-24,3.97,5994
PAN_1113,Song 1113,Artist 213,Album 113,Pop,1993,340,98,473.35,German,UK,Pandora,Playlist 13,35-44,3.11,9938
PAN_1114,Song 1114,Artist 214,Album 114,Country,1986,242,35,363.43,French,UK,Pandora,Playlist 14,25-34,2.64,2451
PAN_1115,Song 1115,Artist 215,Album 115,Classical,1974,353,1,110.62,Spanish,Germany,Pandora,Playlist 15,19-24,2.08,24
PAN_1116,Song 1116,Artist 216,Album 116,Jazz,1989,340,52,225.09,Spanish,Brazil,Pandora,Playlist 16,45+,4.99,5962
PAN_1117,Song 1117,Artist 217,Album 117,Rock,1990,122,85,398.43,English,Canada,Pandora,Playlist 17,13-18,1.29,2556
PAN_1118,Song 1118,Artist 218,Album 118,Country,2009,301,93,273.98,Spanish,Australia,Pandora,Playlist 18,13-18,1.17,7632
PAN_1119,Song 1119,Artist 219,Album 119,Pop,2000,325,70,325.33,Spanish,Brazil,Pandora,Playlist 19,35-44,1.87,60
PAN_1120,Song 1120,Artist 220,Album 120,Pop,2015,159,37,377.13,French,USA,Pandora,Playlist 20,13-18,4.88,7675
PAN_1121,Song 1121,Artist 221,Album 121,Country,2005,178,65,311.38,French,Germany,Pandora,Playlist 21,45+,4.92,122
PAN_1122,Song 1122,Artist 222,Album 122,EDM,1980,181,51,270.5,German,Germany,Pandora,Playlist 22,19-24,3.62,5616
PAN_1123,Song 1123,Artist 223,Album 123,Rock,2021,251,1,375.06,Other,UK,Pandora,Playlist 23,19-24,4.52,1186
PAN_1124,Song 1124,Artist 224,Album 124,EDM,1984,179,91,364.05,English,UK,Pandora,Playlist 24,25-34,1.86,5158
PAN_1125,Song 1125,Artist 225,Album 125,Jazz,1988,241,21,315.31,Spanish,Australia,Pandora,Playlist 25,19-24,4.89,7864
PAN_1126,Song 1126,Artist 226,Album 126,Pop,1976,226,53,180.53,German,USA,Pandora,Playlist 26,35-44,1.57,9922
PAN_1127,Song 1127,Artist 227,Album 127,Pop,2020,215,16,203.5,English,UK,Pandora,Playlist 27,45+,1.4,4089
PAN_1128,Song 1128,Artist 228,Album 128,Classical,1997,354,61,485.25,Japanese,India,Pandora,Playlist 28,25-34,1.45,2472
PAN_1129,Song 1129,Artist 229,Album 129,Jazz,2020,181,54,57.08,Spanish,UK,Pandora,Playlist 29,35-44,3.29,7450
PAN_1130,Song 1130,Artist 230,Album 130,Pop,2012,375,40,134.98,Spanish,UK,Pandora,Playlist 30,35-44,4.12,2964
PAN_1131,Song 1131,Artist 231,Album 131,Jazz,1974,168,26,246.71,French,India,Pandora,Playlist 31,35-44,2.47,8104
PAN_1132,Song 1132,Artist 232,Album 132,Rock,1974,278,80,418.53,Korean,USA,Pandora,Playlist 32,13-18,4.91,1310
PAN_1133,Song 1133,Artist 233,Album 133,Hip-Hop,1999,243,92,82.67,English,India,Pandora,Playlist 33,35-44,2.74,8346
PAN_1134,Song 1134,Artist 234,Album 134,Pop,2001,326,65,139.2,Spanish,Germany,Pandora,Playlist 34,13-18,1.6,2212
PAN_1135,Song 1135,Artist 235,Album 135,Classical,1977,167,100,33.83,English,India,Pandora,Playlist 35,19-24,2.86,9454
PAN_1136,Song 1136,Artist 236,Album 136,Rock,1979,255,74,353.29,Other,Canada,Pandora,Playlist 36,13-18,3.72,6792
PAN_1137,Song 1137,Artist 237,Album 137,Country,2007,320,64,119.87,German,Germany,Pandora,Playlist 37,35-44,4.33,9554
PAN_1138,Song 1138,Artist 238,Album 138,Jazz,2016,369,43,194.95,German,UK,Pandora,Playlist 38,45+,2.84,9129
PAN_1139,Song 1139,Artist 239,Album 139,Country,2001,414,17,222.41,Korean,Australia,Pandora,Playlist 39,45+,3.37,8703
PAN_1140,Song 1140,Artist 240,Album 140,EDM,2017,328,59,445.77,Spanish,Germany,Pandora,Playlist 40,19-24,2.07,8378
PAN_1141,Song 1141,Artist 241,Album 141,Rock,1997,330,23,206.25,Other,USA,Pandora,Playlist 41,35-44,3.58,1845
PAN_1142,Song 1142,Artist 242,Album 142,Country,1986,311,7,73.47,French,USA,Pandora,Playlist 42,13-18,4.94,7660
PAN_1143,Song 1143,Artist 243,Album 143,Pop,2000,163,44,262.63,Spanish,India,Pandora,Playlist 43,45+,1.2,1702
PAN_1144,Song 1144,Artist 244,Album 144,Jazz,1977,148,53,481.52,English,Germany,Pandora,Playlist 44,25-34,4.55,390
PAN_1145,Song 1145,Artist 245,Album 145,Hip-Hop,2009,178,71,304.24,Japanese,UK,Pandora,Playlist 45,35-44,3.25,654
PAN_1146,Song 1146,Artist 246,Album 146,Rock,1994,190,79,491.71,German,USA,Pandora,Playlist 46,35-44,2.01,5835
PAN_1147,Song 1147,Artist 247,Album 147,Pop,1978,211,34,420.71,English,Brazil,Pandora,Playlist 47,25-34,4.82,4271
PAN_1148,Song 1148,Artist 248,Album 148,Classical,1971,384,46,18.95,Korean,UK,Pandora,Playlist 48,45+,2.93,8955
PAN_1149,Song 1149,Artist 249,Album 149,EDM,1984,339,68,329.54,German,Brazil,Pandora,Playlist 49,25-34,2.33,3400
PAN_1150,Song 1150,Artist 250,Album 150,Jazz,2019,334,78,144.1,French,Canada,Pandora,Playlist 50,19-24,1.73,5319
PAN_1151,Song 1151,Artist 251,Album 151,Rock,1972,396,78,280.25,German,Brazil,Pandora,Playlist 51,13-18,1.98,6732
PAN_1152,Song 1152,Artist 252,Album 152,Rock,2018,183,16,140.39,Japanese,USA,Pandora,Playlist 52,13-18,4.33,6674
PAN_1153,Song 1153,Artist 253,Album 153,Hip-Hop,2005,411,71,175.09,Other,India,Pandora,Playlist 53,45+,3.46,1085
PAN_1154,Song 1154,Artist 254,Album 154,Hip-Hop,1973,364,96,461.66,Spanish,Canada,Pandora,Playlist 54,25-34,4.65,5446
PAN_1155,Song 1155,Artist 255,Album 155,Classical,1983,181,19,104.11,Japanese,Germany,Pandora,Playlist 55,35-44,1.93,4376
PAN_1156,Song 1156,Artist 256,Album 156,EDM,2010,289,2,437.18,Other,UK,Pandora,Playlist 56,35-44,1.48,1963
PAN_1157,Song 1157,Artist 257,Album 157,Classical,2010,388,10,16.2,Japanese,USA,Pandora,Playlist 57,35-44,1.02,9977
PAN_1158,Song 1158,Artist 258,Album 158,Pop,1994,386,50,46.35,Spanish,Canada,Pandora,Playlist 58,19-24,3.03,5177
PAN_1159,Song 1159,Artist 259,Album 159,Pop,2019,173,81,427.48,German,Canada,Pandora,Playlist 59,19-24,4.99,4572
PAN_1160,Song 1160,Artist 260,Album 160,Classical,1979,135,12,315.65,Korean,USA,Pandora,Playlist 60,35-44,3.78,7543
PAN_1161,Song 1161,Artist 261,Album 161,EDM,1990,127,70,373.87,Spanish,Germany,Pandora,Playlist 61,45+,2.23,8907
PAN_1162,Song 1162,Artist 262,Album 162,Classical,2005,223,22,105.5,Spanish,Germany,Pandora,Playlist 62,19-24,4.51,242
PAN_1163,Song 1163,Artist 263,Album 163,EDM,1981,178,32,269.0,Other,India,Pandora,Playlist 63,19-24,4.13,6510
PAN_1164,Song 1164,Artist 264,Album 164,EDM,1996,159,84,368.87,French,Australia,Pandora,Playlist 64,13-18,1.06,3915
PAN_1165,Song 1165,Artist 265,Album 165,Country,2009,356,1,314.03,German,Brazil,Pandora,Playlist 65,13-18,4.27,9715
PAN_1166,Song 1166,Artist 266,Album 166,Jazz,1971,213,54,236.38,Spanish,Germany,Pandora,Playlist 66,45+,2.2,837
PAN_1167,Song 1167,Artist 267,Album 167,EDM,1982,341,58,479.93,Korean,India,Pandora,Playlist 67,19-24,1.6,3323
PAN_1168,Song 1168,Artist 268,Album 168,Hip-Hop,2022,323,70,338.4,English,Brazil,Pandora,Playlist 68,19-24,1.91,2953
PAN_1169,Song 1169,Artist 269,Album 169,EDM,2001,257,83,453.97,German,Canada,Pandora,Playlist 69,25-34,2.87,9537
PAN_1170,Song 1170,Artist 270,Album 170,EDM,2000,419,18,365.16,French,USA,Pandora,Playlist 70,45+,2.7,1432
PAN_1171,Song 1171,Artist 271,Album 171,EDM,1985,326,6,368.0,Japanese,Germany,Pandora,Playlist 71,45+,2.16,6854
PAN_1172,Song 1172,Artist 272,Album 172,Country,2001,200,45,40.93,Spanish,India,Pandora,Playlist 72,25-34,1.69,7655
PAN_1173,Song 1173,Artist 273,Album 173,Country,2001,337,97,180.37,Korean,Canada,Pandora,Playlist 73,25-34,4.05,8431
PAN_1174,Song 1174,Artist 274,Album 174,Pop,2003,121,23,429.33,German,Germany,Pandora,Playlist 74,13-18,4.96,8330
PAN_1175,Song 1175,Artist 275,Album 175,Country,1980,297,23,117.07,Korean,UK,Pandora,Playlist 75,45+,4.11,8611
PAN_1176,Song 1176,Artist 276,Album 176,Hip-Hop,1979,398,26,58.64,Korean,Australia,Pandora,Playlist 76,45+,2.18,303
PAN_1177,Song 1177,Artist 277,Album 177,Hip-Hop,1984,265,77,163.73,Other,Canada,Pandora,Playlist 77,25-34,1.98,2162
PAN_1178,Song 1178,Artist 278,Album 178,Country,1986,343,7,111.0,Japanese,Germany,Pandora,Playlist 78,35-44,1.87,6486
PAN_1179,Song 1179,Artist 279,Album 179,Classical,2009,181,79,462.72,French,Canada,Pandora,Playlist 79,35-44,1.55,4102
PAN_1180,Song 1180,Artist 280,Album 180,Jazz,1987,413,44,434.12,German,USA,Pandora,Playlist 80,13-18,3.21,6874
PAN_1181,Song 1181,Artist 281,Album 181,Country,1978,358,27,250.34,Spanish,USA,Pandora,Playlist 81,35-44,3.42,1168
PAN_1182,Song 1182,Artist 282,Album 182,EDM,1994,314,26,31.61,French,Australia,Pandora,Playlist 82,35-44,3.82,415
PAN_1183,Song 1183,Artist 283,Album 183,Rock,2009,285,97,357.57,Spanish,USA,Pandora,Playlist 83,35-44,3.72,5243
PAN_1184,Song 1184,Artist 284,Album 184,Jazz,1983,341,79,312.08,English,Brazil,Pandora,Playlist 84,19-24,2.17,149
PAN_1185,Song 1185,Artist 285,Album 185,Jazz,1994,180,36,485.31,Korean,UK,Pandora,Playlist 85,13-18,2.32,6524
PAN_1186,Song 1186,Artist 286,Album 186,Hip-Hop,2019,248,55,279.92,English,USA,Pandora,Playlist 86,25-34,3.73,5899
PAN_1187,Song 1187,Artist 287,Album 187,Jazz,1991,292,64,168.86,Other,UK,Pandora,Playlist 87,35-44,2.4,838
PAN_1188,Song 1188,Artist 288,Album 188,Country,2021,275,91,259.99,Korean,USA,Pandora,Playlist 88,19-24,1.85,6144
PAN_1189,Song 1189,Artist 289,Album 189,EDM,1999,229,57,489.65,Japanese,Brazil,Pandora,Playlist 89,35-44,2.5,9888
PAN_1190,Song 1190,Artist 290,Album 190,EDM,1989,388,69,348.48,French,Canada,Pandora,Playlist 90,19-24,2.09,9613
PAN_1191,Song 1191,Artist 291,Album 191,Pop,1990,397,61,336.32,Spanish,Germany,Pandora,Playlist 91,13-18,1.35,7466
PAN_1192,Song 1192,Artist 292,Album 192,EDM,2013,193,2,121.1,Other,Germany,Pandora,Playlist 92,35-44,4.32,1320
PAN_1193,Song 1193,Artist 293,Album 193,EDM,2001,326,55,372.06,Japanese,USA,Pandora,Playlist 93,19-24,4.41,1523
PAN_1194,Song 1194,Artist 294,Album 194,Hip-Hop,2020,398,97,375.39,Spanish,Germany,Pandora,Playlist 94,45+,1.88,5234
PAN_1195,Song 1195,Artist 295,Album 195,EDM,2015,323,80,159.33,French,USA,Pandora,Playlist 95,45+,1.26,6144
PAN_1196,Song 1196,Artist 296,Album 196,Pop,2018,280,87,242.37,German,USA,Pandora,Playlist 96,19-24,3.96,552
PAN_1197,Song 1197,Artist 297,Album 197,Rock,1990,147,38,148.01,Other,Australia,Pandora,Playlist 97,35-44,1.85,3756
PAN_1198,Song 1198,Artist 298,Album 198,Country,2004,376,80,130.09,English,India,Pandora,Playlist 98,35-44,2.57,3671
PAN_1199,Song 1199,Artist 299,Album 199,Hip-Hop,2001,284,78,13.92,English,India,Pandora,Playlist 99,13-18,1.26,481
PAN_1200,Song 1200,Artist 0,Album 0,Rock,1999,182,29,143.32,Spanish,Australia,Pandora,Playlist 0,13-18,1.91,599
PAN_1201,Song 1201,Artist 1,Album 1,Hip-Hop,2008,141,26,277.43,Spanish,India,Pandora,Playlist 1,25-34,4.17,7677
PAN_1202,Song 1202,Artist 2,Album 2,Classical,2018,189,35,1.8,Spanish,UK,Pandora,Playlist 2,13-18,4.22,9356
PAN_1203,Song 1203,Artist 3,Album 3,Jazz,1981,215,79,142.33,Other,India,Pandora,Playlist 3,35-44,1.83,9195
PAN_1204,Song 1204,Artist 4,Album 4,Classical,2010,282,67,440.82,French,USA,Pandora,Playlist 4,25-34,2.34,1982
PAN_1205,Song 1205,Artist 5,Album 5,EDM,2016,198,87,297.23,German,Brazil,Pandora,Playlist 5,13-18,1.54,1634
PAN_1206,Song 1206,Artist 6,Album 6,Rock,1987,124,29,304.32,English,Brazil,Pandora,Playlist 6,19-24,1.3,7830
PAN_1207,Song 1207,Artist 7,Album 7,EDM,1990,239,34,202.28,Japanese,Canada,Pandora,Playlist 7,45+,4.97,2997
PAN_1208,Song 1208,Artist 8,Album 8,Jazz,1982,297,97,338.56,Korean,India,Pandora,Playlist 8,13-18,3.62,686
PAN_1209,Song 1209,Artist 9,Album 9,Hip-Hop,1990,295,41,95.78,Other,Brazil,Pandora,Playlist 9,13-18,3.17,5529
PAN_1210,Song 1210,Artist 10,Album 10,Jazz,1977,336,41,409.55,Other,India,Pandora,Playlist 10,19-24,4.06,1759
PAN_1211,Song 1211,Artist 11,Album 11,Pop,2015,175,23,59.23,French,Canada,Pandora,Playlist 11,35-44,4.36,7023
PAN_1212,Song 1212,Artist 12,Album 12,Jazz,2009,306,71,328.34,English,Brazil,Pandora,Playlist 12,19-24,4.23,6208
PAN_1213,Song 1213,Artist 13,Album 13,Pop,2015,351,3,171.23,German,USA,Pandora,Playlist 13,13-18,1.07,7234
PAN_1214,Song 1214,Artist 14,Album 14,Jazz,1976,374,58,374.01,French,UK,Pandora,Playlist 14,35-44,1.75,2480
PAN_1215,Song 1215,Artist 15,Album 15,Country,1992,223,32,275.33,Japanese,Australia,Pandora,Playlist 15,25-34,3.62,9529
PAN_1216,Song 1216,Artist 16,Album 16,Pop,2013,196,31,226.72,English,Australia,Pandora,Playlist 16,13-18,2.5,7476
PAN_1217,Song 1217,Artist 17,Album 17,Rock,2001,349,82,85.54,French,Australia,Pandora,Playlist 17,19-24,4.93,7770
PAN_1218,Song 1218,Artist 18,Album 18,EDM,1980,377,43,318.77,English,India,Pandora,Playlist 18,25-34,3.66,114
PAN_1219,Song 1219,Artist 19,Album 19,EDM,1991,383,7,487.41,English,Brazil,Pandora,Playlist 19,45+,4.83,568
PAN_1220,Song 1220,Artist 20,Album 20,Classical,1991,301,1,412.98,Other,Brazil,Pandora,Playlist 20,25-34,1.81,9745
PAN_1221,Song 1221,Artist 21,Album 21,EDM,2012,375,61,30.94,German,Canada,Pandora,Playlist 21,19-24,4.46,7951
PAN_1222,Song 1222,Artist 22,Album 22,Hip-Hop,1994,157,14,188.74,Other,USA,Pandora,Playlist 22,25-34,2.29,2689
PAN_1223,Song 1223,Artist 23,Album 23,Country,1991,295,52,462.87,Korean,Germany,Pandora,Playlist 23,19-24,4.96,4590
PAN_1224,Song 1224,Artist 24,Album 24,Jazz,1997,146,96,252.02,German,Brazil,Pandora,Playlist 24,13-18,1.63,3340
PAN_1225,Song 1225,Artist 25,Album 25,Classical,1998,395,6,331.39,English,UK,Pandora,Playlist 25,35-44,3.07,2988
PAN_1226,Song 1226,Artist 26,Album 26,Hip-Hop,1982,259,10,456.39,French,Canada,Pandora,Playlist 26,45+,4.17,3151
PAN_1227,Song 1227,Artist 27,Album 27,Hip-Hop,1987,418,71,437.02,Japanese,Brazil,Pandora,Playlist 27,35-44,2.73,3015
PAN_1228,Song 1228,Artist 28,Album 28,Pop,1971,406,90,251.41,German,Brazil,Pandora,Playlist 28,35-44,2.87,9013
PAN_1229,Song 1229,Artist 29,Album 29,EDM,1998,210,98,219.39,Korean,Canada,Pandora,Playlist 29,35-44,4.95,6345
PAN_1230,Song 1230,Artist 30,Album 30,Rock,1990,180,30,170.51,English,Canada,Pandora,Playlist 30,19-24,2.7,3574
PAN_1231,Song 1231,Artist 31,Album 31,Rock,1984,282,100,359.79,Japanese,India,Pandora,Playlist 31,19-24,3.42,7838
PAN_1232,Song 1232,Artist 32,Album 32,Classical,2021,262,21,144.21,German,Brazil,Pandora,Playlist 32,45+,1.22,1608
PAN_1233,Song 1233,Artist 33,Album 33,Country,1996,372,60,125.69,Other,Germany,Pandora,Playlist 33,19-24,4.37,559
PAN_1234,Song 1234,Artist 34,Album 34,Rock,2019,388,81,178.77,Other,UK,Pandora,Playlist 34,19-24,3.59,6621
PAN_1235,Song 1235,Artist 35,Album 35,Jazz,2000,410,97,89.43,German,USA,Pandora,Playlist 35,19-24,2.62,7126
PAN_1236,Song 1236,Artist 36,Album 36,Rock,1984,306,74,347.86,German,USA,Pandora,Playlist 36,19-24,1.06,5565
PAN_1237,Song 1237,Artist 37,Album 37,Classical,2020,410,63,308.5,German,Germany,Pandora,Playlist 37,13-18,3.37,4435
PAN_1238,Song 1238,Artist 38,Album 38,Rock,1992,205,42,241.96,Japanese,Canada,Pandora,Playlist 38,45+,1.05,5650
PAN_1239,Song 1239,Artist 39,Album 39,Jazz,1993,285,51,195.77,Other,Canada,Pandora,Playlist 39,19-24,1.0,8803
PAN_1240,Song 1240,Artist 40,Album 40,Pop,2013,233,64,454.62,French,Canada,Pandora,Playlist 40,45+,3.46,1881
PAN_1241,Song 1241,Artist 41,Album 41,Country,1982,302,76,15.53,Korean,Brazil,Pandora,Playlist 41,25-34,1.76,4169
PAN_1242,Song 1242,Artist 42,Album 42,Classical,1991,326,56,384.78,Korean,Canada,Pandora,Playlist 42,13-18,1.77,3863
PAN_1243,Song 1243,Artist 43,Album 43,Pop,2012,375,80,451.05,English,Canada,Pandora,Playlist 43,19-24,3.61,7436
PAN_1244,Song 1244,Artist 44,Album 44,Pop,2006,354,41,223.73,Spanish,Brazil,Pandora,Playlist 44,13-18,1.21,3708
PAN_1245,Song 1245,Artist 45,Album 45,Pop,2002,122,32,275.79,French,Brazil,Pandora,Playlist 45,13-18,2.25,1709
PAN_1246,Song 1246,Artist 46,Album 46,Hip-Hop,1972,327,15,472.29,Other,Germany,Pandora,Playlist 46,25-34,1.6,7860
PAN_1247,Song 1247,Artist 47,Album 47,Country,1988,316,62,106.93,English,India,Pandora,Playlist 47,45+,3.32,9953
PAN_1248,Song 1248,Artist 48,Album 48,EDM,1992,244,27,260.55,English,Brazil,Pandora,Playlist 48,13-18,3.65,1692
PAN_1249,Song 1249,Artist 49,Album 49,Country,1998,257,28,237.89,German,UK,Pandora,Playlist 49,35-44,3.88,9437
PAN_1250,Song 1250,Artist 50,Album 50,Hip-Hop,1999,144,81,129.94,Spanish,Canada,Pandora,Playlist 50,25-34,2.02,125
PAN_1251,Song 1251,Artist 51,Album 51,EDM,2008,187,64,409.48,Other,India,Pandora,Playlist 51,35-44,1.36,1199
PAN_1252,Song 1252,Artist 52,Album 52,Country,2013,180,59,449.9,Spanish,USA,Pandora,Playlist 52,25-34,1.31,6092
PAN_1253,Song 1253,Artist 53,Album 53,Pop,2016,148,58,391.18,French,Germany,Pandora,Playlist 53,35-44,2.7,2711
PAN_1254,Song 1254,Artist 54,Album 54,Classical,1994,138,2,98.48,Spanish,India,Pandora,Playlist 54,35-44,4.78,9182
PAN_1255,Song 1255,Artist 55,Album 55,EDM,2006,290,36,44.29,English,Brazil,Pandora,Playlist 55,13-18,1.87,9713
PAN_1256,Song 1256,Artist 56,Album 56,Jazz,2016,193,71,303.12,Spanish,Canada,Pandora,Playlist 56,13-18,2.03,6228
PAN_1257,Song 1257,Artist 57,Album 57,Jazz,1977,180,13,29.49,Spanish,Canada,Pandora,Playlist 57,25-34,1.4,5995
PAN_1258,Song 1258,Artist 58,Album 58,Rock,2011,272,15,336.74,Korean,Canada,Pandora,Playlist 58,45+,3.42,8182
PAN_1259,Song 1259,Artist 59,Album 59,EDM,1985,395,89,265.68,Other,India,Pandora,Playlist 59,13-18,3.72,5502
PAN_1260,Song 1260,Artist 60,Album 60,Classical,1977,167,87,331.73,Other,Canada,Pandora,Playlist 60,13-18,3.57,5760
PAN_1261,Song 1261,Artist 61,Album 61,Hip-Hop,1970,330,60,295.5,English,Brazil,Pandora,Playlist 61,19-24,4.44,5582
PAN_1262,Song 1262,Artist 62,Album 62,Pop,2013,258,22,211.93,Japanese,India,Pandora,Playlist 62,13-18,2.95,2498
PAN_1263,Song 1263,Artist 63,Album 63,Rock,1974,229,63,101.24,Spanish,Canada,Pandora,Playlist 63,45+,1.54,2565
PAN_1264,Song 1264,Artist 64,Album 64,Jazz,1972,302,90,153.55,Spanish,USA,Pandora,Playlist 64,19-24,2.16,6989
PAN_1265,Song 1265,Artist 65,Album 65,Hip-Hop,1970,147,97,262.73,German,USA,Pandora,Playlist 65,35-44,3.65,4790
PAN_1266,Song 1266,Artist 66,Album 66,Hip-Hop,1973,316,75,326.28,Other,UK,Pandora,Playlist 66,35-44,3.45,5024
PAN_1267,Song 1267,Artist 67,Album 67,Pop,2009,310,74,389.96,Spanish,Canada,Pandora,Playlist 67,19-24,3.12,8307
PAN_1268,Song 1268,Artist 68,Album 68,EDM,2004,170,25,383.82,Other,Canada,Pandora,Playlist 68,19-24,3.73,1031
PAN_1269,Song 1269,Artist 69,Album 69,Jazz,2001,268,48,486.37,Spanish,India,Pandora,Playlist 69,19-24,3.55,1241
PAN_1270,Song 1270,Artist 70,Album 70,Classical,2011,387,43,143.63,Korean,India,Pandora,Playlist 70,25-34,4.53,1742
